id,zipcode,latitude,longitude
2056100275,98116,47.5673,-122.401
2061100390,98115,47.6902,-122.325
2064800120,98056,47.5378,-122.17
2064800830,98056,47.5339,-122.174
2068500210,98055,47.424,-122.201
2071700010,98133,47.7446,-122.332
2085200545,98038,47.3948,-122.028
2085700050,98001,47.3185,-122.262
2105200050,98166,47.4403,-122.343
2112700185,98106,47.5331,-122.353
2112700920,98106,47.5351,-122.353
2113700235,98106,47.5304,-122.353
2113700510,98106,47.5306,-122.354
2113700620,98106,47.5297,-122.354
2113700780,98106,47.5294,-122.354
2113701080,98106,47.5296,-122.351
2114700368,98106,47.5342,-122.349
2114700500,98106,47.5335,-122.348
2114700540,98106,47.5327,-122.347
2114700615,98106,47.5329,-122.348
2115510340,98023,47.3186,-122.391
2117700085,98117,47.6985,-122.364
2122039137,98070,47.3758,-122.425
2122059077,98042,47.3752,-122.166
2123049114,98188,47.469,-122.298
2123049194,98168,47.4731,-122.298
2124069103,98027,47.5491,-122.046
2125049120,98112,47.639,-122.31
2125049133,98112,47.6394,-122.308
2125059163,98005,47.6353,-122.18
2126059294,98034,47.7323,-122.165
2126079014,98019,47.719,-121.912
2128000050,98033,47.697,-122.169
2130400150,98019,47.7382,-121.98
2130410050,98019,47.7378,-121.977
2130701535,98019,47.7421,-121.982
2130702205,98019,47.7429,-121.981
2130702270,98019,47.7425,-121.981
2131200766,98019,47.7413,-121.979
2131701240,98019,47.7364,-121.981
2141300620,98006,47.5582,-122.139
2143700676,98055,47.4804,-122.229
2144800146,98178,47.4865,-122.238
2154900330,98001,47.263,-122.242
2155000160,98052,47.6579,-122.125
2155500030,98059,47.4764,-122.155
2156500220,98052,47.691,-122.113
2158900290,98112,47.6376,-122.307
2171400126,98178,47.4945,-122.258
2171400197,98178,47.4938,-122.255
2193300620,98052,47.6923,-122.095
2193310320,98052,47.6955,-122.097
2200500350,98006,47.5712,-122.143
2201500030,98006,47.5759,-122.137
2201500240,98006,47.5727,-122.138
2205500080,98006,47.5747,-122.145
2205700350,98006,47.5772,-122.153
2206500300,98006,47.5772,-122.159
2206500395,98006,47.5752,-122.157
2206900065,98006,47.5734,-122.153
2207100740,98007,47.5974,-122.149
2207200520,98007,47.603,-122.132
2207200635,98007,47.6023,-122.132
2212200100,98031,47.3942,-122.189
2212600100,98092,47.3382,-122.196
2212700180,98092,47.342,-122.195
2212900470,98042,47.3261,-122.135
2212901010,98042,47.3279,-122.136
2215450100,98030,47.3824,-122.207
2215500080,98115,47.6875,-122.287
2215800050,98053,47.6969,-122.046
2215900900,98038,47.3518,-122.057
2215901230,98038,47.3539,-122.054
2223059053,98058,47.4693,-122.161
2224079050,98024,47.5574,-121.89
2225059336,98005,47.6408,-122.153
2225300585,98155,47.7696,-122.325
2228900270,98133,47.771,-122.353
2231800020,98133,47.7685,-122.332
2250000010,98155,47.7565,-122.305
2253200010,98056,47.5112,-122.186
2254501095,98122,47.6113,-122.314
2254501342,98122,47.6124,-122.314
2254501440,98122,47.6117,-122.313
2258500045,98122,47.6088,-122.307
2260300060,98039,47.6242,-122.239
2270000070,98056,47.5025,-122.186
2273600460,98033,47.6872,-122.185
2287000030,98040,47.5505,-122.221
2287400030,98031,47.4121,-122.183
2291400342,98133,47.7052,-122.346
2291400566,98133,47.7061,-122.347
2296500131,98056,47.5135,-122.2
2296700260,98034,47.7187,-122.219
2296700330,98034,47.7197,-122.219
2303900090,98177,47.7288,-122.37
2309710130,98022,47.1934,-121.977
2310000380,98038,47.357,-122.04
2310100240,98038,47.3503,-122.042
2312400230,98003,47.3476,-122.3
2313900165,98116,47.5737,-122.383
2313900610,98116,47.5725,-122.383
2320069089,98022,47.2057,-122.003
2320069260,98022,47.2133,-122.007
2322069114,98038,47.3841,-122.006
2322069116,98038,47.3843,-122.006
2323059074,98058,47.4676,-122.134
2323089009,98045,47.4619,-121.744
2324039077,98126,47.5478,-122.377
2324800350,98053,47.6728,-122.012
2325300060,98125,47.7185,-122.317
2325400330,98059,47.4854,-122.16
2326300090,98199,47.657,-122.394
2326600150,98075,47.5618,-122.027
2329720040,98028,47.7353,-122.222
2329800140,98042,47.3768,-122.118
2330000035,98005,47.6118,-122.169
2331300505,98103,47.6763,-122.352
2332700060,98005,47.6117,-122.164
2354300835,98027,47.5277,-122.031
2354300910,98027,47.5267,-122.032
2366800055,98001,47.2671,-122.236
2374200005,98011,47.7607,-122.209
2380000190,98042,47.3913,-122.121
2386000020,98053,47.6377,-121.985
2391602250,98116,47.5621,-122.394
2391602350,98116,47.5624,-122.394
2394600157,98144,47.587,-122.301
2397100975,98119,47.6366,-122.362
2407000405,98146,47.4838,-122.335
2407900200,98059,47.479,-122.129
2407900550,98059,47.4799,-122.129
2408800130,98010,47.3596,-121.922
2412600030,98003,47.3054,-122.305
2413910050,98053,47.6728,-122.061
2420069003,98022,47.2138,-121.982
2420069017,98022,47.2107,-121.99
2421059017,98092,47.2925,-122.107
2422049107,98030,47.3789,-122.229
2423020010,98033,47.7001,-122.173
2423069170,98027,47.4664,-121.992
2424059035,98006,47.5468,-122.109
2424059174,98006,47.5491,-122.104
2424400130,98065,47.5336,-121.76
2425069069,98053,47.6364,-121.984
2426049078,98034,47.729,-122.235
2426049180,98034,47.7327,-122.233
2428100130,98075,47.5821,-122.047
2436200320,98105,47.6638,-122.292
2436700315,98105,47.6665,-122.287
2436700625,98105,47.665,-122.285
2451000070,98004,47.5831,-122.193
2461900375,98136,47.5536,-122.383
2461900492,98136,47.5534,-122.382
2461900609,98136,47.5516,-122.382
2461900945,98136,47.5511,-122.386
2472930270,98058,47.4369,-122.147
2472950160,98058,47.427,-122.147
2472950170,98058,47.4269,-122.148
2473250850,98058,47.4562,-122.158
2473251180,98058,47.4551,-122.154
2473370050,98058,47.4507,-122.139
2473380920,98058,47.4572,-122.167
2473390440,98058,47.4564,-122.162
2473400290,98058,47.4521,-122.161
2473411130,98058,47.4478,-122.128
2473440070,98058,47.4597,-122.162
2473450870,98058,47.4543,-122.125
2473480310,98058,47.4483,-122.124
2473500110,98058,47.4458,-122.134
2473510260,98058,47.4462,-122.137
2473530150,98058,47.4499,-122.127
2474300050,98052,47.6466,-122.119
2474400300,98031,47.4058,-122.192
2475900850,98024,47.5654,-121.89
2481630290,98072,47.731,-122.132
2483200010,98136,47.5226,-122.382
2483700095,98136,47.5233,-122.386
2484700145,98136,47.5235,-122.383
2484700155,98136,47.5237,-122.383
2485000100,98136,47.5239,-122.387
2487200938,98136,47.5202,-122.393
2490200220,98136,47.5345,-122.383
2490200620,98136,47.5323,-122.383
2491200955,98126,47.5207,-122.378
2493200235,98136,47.5282,-122.384
2493200455,98136,47.527,-122.383
2516000475,98107,47.6585,-122.363
2516000486,98107,47.6588,-122.362
2517000600,98042,47.3992,-122.164
2517101200,98031,47.3986,-122.166
2523039054,98166,47.4567,-122.369
2523069192,98027,47.4449,-121.979
2524049250,98040,47.5428,-122.236
2525000510,98059,47.4818,-122.161
2525049086,98039,47.6177,-122.229
2525049263,98039,47.6217,-122.239
2525300480,98038,47.3617,-122.03
2525300540,98038,47.3609,-122.028
2525310220,98038,47.3634,-122.031
2538410140,98058,47.4324,-122.145
2545900050,98010,47.3422,-122.053
2546500020,98148,47.4238,-122.322
2553300270,98075,47.5857,-122.027
2556500040,98155,47.7633,-122.315
2558160220,98028,47.7765,-122.261
2558630350,98034,47.7251,-122.168
2558650200,98034,47.7211,-122.166
2558700220,98034,47.7194,-122.172
2560801222,98198,47.3822,-122.316
2560803085,98198,47.3775,-122.319
2560805440,98198,47.3787,-122.323
2561340020,98074,47.617,-122.051
2561360210,98052,47.7015,-122.13
2568800121,98125,47.7046,-122.293
2569600150,98042,47.3604,-122.111
2570300130,98034,47.7166,-122.201
2574900080,98040,47.5591,-122.229
2579500101,98040,47.5359,-122.213
2579500110,98040,47.5358,-122.213
2581300010,98040,47.5413,-122.216
2591720070,98038,47.375,-122.022
2591730230,98038,47.3522,-122.059
2591780180,98042,47.3674,-122.07
2591820080,98058,47.4381,-122.16
2595300155,98136,47.5158,-122.385
2597000130,98155,47.7657,-122.272
2597000130,98155,47.7657,-122.272
2597150270,98031,47.4061,-122.188
2597300020,98155,47.7603,-122.273
2597450120,98006,47.5504,-122.146
2597460090,98006,47.5522,-122.144
2597520090,98006,47.5424,-122.141
2597550090,98042,47.3342,-122.108
2597650240,98027,47.5162,-122.057
2597670470,98058,47.4252,-122.163
2597710450,98058,47.429,-122.162
2599000130,98092,47.2894,-122.188
2600000050,98006,47.5534,-122.16
2600010070,98006,47.5573,-122.16
2600110250,98006,47.5505,-122.152
2600140120,98006,47.5462,-122.154
2607730110,98045,47.4876,-121.8
2607760890,98045,47.485,-121.799
2617900035,98040,47.5699,-122.226
2619920010,98033,47.688,-122.164
2619950060,98019,47.7329,-121.966
2619950400,98019,47.7338,-121.966
2620069113,98022,47.1991,-122.013
2621400080,98030,47.3629,-122.184
2621700010,98053,47.6695,-122.05
2621750350,98042,47.3724,-122.107
2622029072,98070,47.3652,-122.504
2622049052,98032,47.3581,-122.266
2623029078,98070,47.4558,-122.507
2623039019,98166,47.45,-122.377
2624049073,98118,47.5381,-122.267
2625059301,98007,47.6259,-122.142
2629600016,98115,47.6981,-122.286
2636900126,98155,47.7757,-122.303
2641800015,98146,47.5006,-122.334
2652500740,98119,47.6425,-122.358
2652500795,98119,47.642,-122.358
2660500095,98118,47.5569,-122.288
2663000050,98102,47.6275,-122.321
2663000345,98102,47.6272,-122.318
2675600028,98117,47.6993,-122.378
2705600067,98117,47.6987,-122.365
2705600068,98117,47.6987,-122.365
2708100130,98103,47.6828,-122.353
2710600080,98115,47.6765,-122.287
2719100042,98136,47.5438,-122.385
2721600125,98109,47.6416,-122.355
2723069129,98038,47.4583,-122.036
2724069117,98027,47.5342,-122.036
2724089019,98065,47.5316,-121.764
2724200705,98198,47.4075,-122.294
2725069157,98074,47.6211,-122.016
2725069162,98074,47.6292,-122.024
2726049034,98125,47.7175,-122.278
2726049164,98125,47.7078,-122.288
2726059144,98034,47.718,-122.161
2731600080,98166,47.4673,-122.363
2734100835,98108,47.5424,-122.321
2738600140,98072,47.7735,-122.158
2738600220,98072,47.7746,-122.158
2738640310,98072,47.774,-122.162
2739200040,98059,47.4915,-122.143
2742100016,98118,47.5551,-122.292
2742100152,98108,47.5552,-122.296
2754700035,98115,47.6799,-122.304
2755200040,98115,47.6777,-122.305
2759800110,98177,47.7767,-122.378
2767600150,98117,47.6758,-122.386
2767600920,98107,47.6751,-122.379
2767601085,98107,47.6751,-122.38
2767601375,98107,47.6748,-122.385
2767602141,98107,47.674,-122.379
2767602356,98107,47.6734,-122.38
2767602645,98107,47.6736,-122.39
2767603505,98107,47.6722,-122.381
2767603608,98107,47.6719,-122.381
2767603753,98107,47.6721,-122.387
2767603962,98107,47.6719,-122.39
2767604724,98107,47.6707,-122.381
2767704302,98107,47.6741,-122.375
2767800065,98107,47.6715,-122.365
2768100545,98107,47.6693,-122.371
2768100690,98107,47.6689,-122.37
2768200090,98107,47.669,-122.365
2768200209,98107,47.6689,-122.363
2768200213,98107,47.6689,-122.362
2768301482,98107,47.6651,-122.368
2769600480,98107,47.6729,-122.363
2770600853,98199,47.6441,-122.385
2770601677,98199,47.652,-122.384
2770601800,98199,47.6501,-122.384
2770602170,98199,47.646,-122.384
2770602335,98199,47.6478,-122.383
2770605175,98119,47.6508,-122.373
2770606685,98199,47.6584,-122.391
2770606822,98199,47.6591,-122.392
2771101251,98199,47.6544,-122.386
2771101963,98199,47.6526,-122.384
2771104010,98199,47.6456,-122.383
2771104965,98119,47.6415,-122.373
2771600350,98199,47.6424,-122.386
2771602427,98119,47.6381,-122.375
2771602450,98119,47.6374,-122.375
2771604190,98199,47.6375,-122.388
2771604640,98199,47.6365,-122.391
2781200010,98038,47.3542,-122.027
2781200090,98038,47.3533,-122.027
2781250110,98038,47.3505,-122.027
2781260370,98038,47.3477,99999999
2782100260,98075,47.5965,-122.038
2783100160,98133,47.7576,-122.333
2787250080,98019,47.7298,-121.972
2787250240,98019,99999999,-121.974
2787311110,98031,47.4094,-122.175
2787311190,98031,47.4093,-122.173
2787320430,98031,47.4104,-122.172
2787460120,98031,47.4034,-122.178
2787720140,98059,47.5124,-122.16
2788500090,98168,47.505,-122.316
2790400380,98052,47.632,-122.092
2791500280,98023,47.2899,-122.372
2807100156,98133,47.7634,-122.34
2810600210,98136,47.5425,-122.39
2815600305,98136,47.5506,-122.395
2817100430,98070,47.3733,-122.432
2818100060,98117,47.6995,-122.397
2821049082,98003,47.2791,-122.3
2822049148,98198,47.369,-122.311
2822059091,98030,47.3722,-122.185
2822069080,98038,47.3692,-122.047
2825079001,98014,47.6294,-121.911
2826079145,98019,47.7125,-121.915
2827100075,98133,47.7348,-122.347
2838000130,98133,47.7295,-122.334
2841500010,98108,47.5427,-122.302
2856100935,98117,47.6764,-122.392
2856101290,98117,47.6788,-122.388
2862100205,98105,47.6677,-122.321
2868300061,98198,47.4128,-122.323
2872100345,98117,47.6826,-122.394
2872900010,98074,47.6256,-122.036
2872900390,98074,47.6258,-122.038
2877103070,98117,47.6786,-122.36
2878600655,98115,47.6884,-122.322
2881700046,98133,47.7458,-122.334
2883200524,98103,47.6858,-122.336
2883200775,98103,47.6849,-122.335
2883201055,98103,47.6838,-122.332
2887700995,98115,47.6871,-122.307
2887702070,98115,47.6864,-122.311
2887950020,98092,47.3191,-122.177
2891000750,98002,47.325,-122.205
2892600056,98055,47.4514,-122.187
2892700041,98055,47.4499,-122.189
2895600420,98146,47.5103,-122.386
2895730070,98074,47.6036,-122.059
2895800710,98106,47.5171,-122.347
2895800770,98106,47.5171,-122.347
2895800780,98106,47.5171,-122.347
2896310420,98010,47.3431,-122.03
2896400300,98072,47.7642,-122.149
2902200015,98102,47.6374,-122.324
2911700020,98006,47.574,-122.18
2915200210,98177,47.7013,-122.359
2916200138,98133,47.7225,-122.351
2916620240,98042,47.3646,-122.076
2917200615,98103,47.7001,-122.351
2919201095,98103,47.6896,-122.357
2921049121,98003,47.2752,-122.319
2922069134,98042,47.3694,-122.065
2922701175,98117,47.6881,-122.367
2922703235,98117,47.6846,-122.366
2923049393,98148,47.4562,-122.33
2923059064,98055,47.4521,-122.196
2923501130,98027,47.5647,-122.09
2924079034,98024,47.5333,-121.933
2924079044,98027,47.5432,-121.952
2925059260,98004,47.6249,-122.206
2925059294,98004,47.6217,-122.192
2926049382,98125,47.7055,-122.315
2929600035,98166,47.4462,-122.359
2937300540,98052,47.7049,-122.126
2938200170,98022,47.2015,-122.003
2944010240,98052,47.7205,-122.127
2944500340,98023,47.295,-122.37
2946000912,98198,47.422,-122.321
2946001950,98198,47.4187,-122.323
2953000090,98031,47.4143,-122.206
2960900045,98126,47.5765,-122.378
2968800645,98166,47.4583,-122.353
2968800825,98166,47.4569,-122.354
2968801075,98166,47.4564,-122.352
2968801240,98166,47.4565,-122.35
2968801605,98166,47.4571,-122.345
2970800130,98166,47.4734,-122.35
2972300140,98056,47.4983,-122.167
2979800845,98115,47.6846,-122.317
2979801095,98115,47.6847,-122.318
2991000220,98092,47.3287,-122.167
2997800015,98116,47.5773,-122.409
2998300075,98116,47.5747,-122.408
3013300510,98136,47.5294,-122.386
3021049140,98023,47.2822,-122.34
3021059244,98002,47.2844,-122.216
3022059066,98030,47.3646,-122.211
3022079094,98010,47.3637,-121.955
3024089049,98065,47.5319,-121.84
3025059093,98004,47.6297,-122.216
3026059362,98034,47.7043,-122.209
3031200165,98118,47.5362,-122.29
3031200230,98118,47.5366,-122.289
3034200247,98133,47.7187,-122.33
3037200045,98122,47.604,-122.311
3052700695,98117,47.6781,-122.374
3052701135,98117,47.6785,-122.372
3076500830,98144,47.5756,-122.316
3080000040,98144,47.5799,-122.306
3083000365,98144,47.5797,-122.305
3101500010,98144,47.5728,-122.312
3101500090,98144,47.573,-122.312
3102700160,98177,47.7545,-122.357
3121500330,98053,47.673,-122.03
3122069029,98042,47.3577,-122.085
3123039042,98070,47.4471,-122.464
3123039089,98070,47.4408,-122.461
3123039171,98070,47.4377,-122.464
3124049196,98106,47.5212,-122.339
3126049415,98103,47.6965,-122.35
3126049500,98103,47.6961,-122.349
3126049517,98103,47.6961,-122.341
3131200640,98105,47.6593,-122.327
3131201310,98105,47.6605,-122.324
3131201320,98105,47.6604,-122.324
3131201563,98105,47.6578,-122.324
3141600210,98002,47.299,-122.228
3142600130,98115,47.6841,-122.309
3157600340,98106,47.5651,-122.359
3158500250,98038,47.3555,-122.054
3179100435,98105,47.6694,-122.275
3179101945,98115,47.6753,-122.278
3182100105,98115,47.6752,-122.281
3188100105,98115,47.6882,-122.306
3191000030,98034,47.7133,-122.217
3192000085,98146,47.4872,-122.345
3204300090,98112,47.6317,-122.301
3204300860,98112,47.6305,-122.3
3204400030,98092,47.3258,-122.186
3204500340,98092,47.3313,-122.198
3204800040,98056,47.5375,-122.175
3204800330,98056,47.5383,-122.178
3204930170,98052,47.7002,-122.103
3205000310,98056,47.5407,-122.177
3205100110,98056,47.5387,-122.179
3205200430,98056,47.5374,-122.173
3205400140,98034,47.721,-122.179
3210200395,98023,47.3215,-122.399
3210700170,98004,47.6011,-122.192
3210700380,98004,47.6006,-122.194
3211000170,98059,47.481,-122.163
3211100240,98059,47.4801,-122.158
3211230080,98092,47.3139,-122.116
3211290370,98053,47.6359,-121.974
3211600650,98034,47.7285,-122.198
3213200180,98115,47.6726,-122.264
3222049112,98198,47.3509,-122.323
3222049159,98198,47.355,-122.319
3222059187,98030,47.3577,-122.195
3222069151,98042,47.3443,-122.073
3222079136,98010,47.3492,-121.935
3223039010,98070,47.4433,-122.444
3223039181,98070,47.4421,-122.444
3223049158,98148,47.4402,-122.333
3223059303,98058,47.444,-122.187
3224059107,98056,47.5279,-122.199
3224069026,98027,47.5278,-122.063
3224600310,98074,47.6085,-122.017
3225069301,98074,47.6052,-122.064
3226049054,98103,47.6944,-122.333
3226049565,98103,47.6931,-122.33
3226059128,98033,47.6991,-122.196
3226079091,98014,47.6903,-121.929
3241600027,98118,47.5234,-122.288
3241600150,98118,47.5238,-122.287
3243200310,98059,47.4869,-122.123
3244500078,98072,47.7634,-122.139
3260000300,98005,47.6044,-122.168
3260100330,98005,47.6056,-122.173
3260350090,98059,47.5223,-122.156
3260570260,98055,47.473,-122.193
3260810110,98003,47.3473,-122.302
3262300555,98039,47.6304,-122.236
3265300410,98115,47.6996,-122.308
3268000040,98056,47.5234,-122.177
3271301175,98199,47.6501,-122.409
3271800910,98199,47.6474,-122.411
3274850130,98058,47.4423,-122.178
3275330120,98003,47.2597,-122.31
3275730110,98034,47.7176,-122.236
3275850020,98052,47.691,-122.105
3275850190,98052,47.6911,-122.103
3275870080,98052,47.69,-122.097
3275880100,98052,47.6895,-122.094
3275890310,98074,47.6496,-122.083
3275910020,98001,47.3503,-122.291
3276930370,98075,47.5852,-121.992
3276930420,98075,47.5842,-121.992
3277801417,98126,47.5443,-122.375
3277801431,98126,47.5439,-122.375
3278606110,98126,47.5455,-122.368
3286800370,98027,47.4952,-122.068
3288300920,98034,47.7351,-122.183
3288301410,98034,47.7331,-122.183
3290800215,98115,47.6815,-122.291
3291800140,98056,47.4901,-122.185
3294700320,98055,47.4734,-122.198
3294700421,98055,47.4713,-122.197
3295450050,98056,47.5066,-122.175
3295730050,98033,47.6952,-122.188
3296900130,98019,47.7334,-121.97
3297700100,98116,47.577,-122.395
3298600340,98092,47.2983,-122.166
3298700156,98106,47.5237,-122.353
3298700302,98106,47.5225,-122.351
3298700305,98106,47.5226,-122.351
3298700671,98106,47.52,-122.354
3300700480,98117,47.6931,-122.379
3300701285,98117,47.6916,-122.379
3300760020,98033,47.6653,-122.194
3303230110,98034,47.7271,-122.196
3303860130,98038,47.3686,-122.058
3303860160,98038,47.3686,-122.059
3303960060,98059,47.5198,-122.156
3303980140,98059,47.5182,-122.149
3303990410,98059,47.5228,-122.151
3304300380,98059,47.4827,-122.135
3305100230,98033,47.6854,-122.184
3319500922,98144,47.5998,-122.306
3320000222,98144,47.5997,-122.312
3320000810,98144,47.5965,-122.311
3321069006,98092,47.2687,-122.056
3326059253,98033,47.6934,-122.166
3326059254,98033,47.6934,-122.166
3326069026,98053,47.6989,-122.044
3327000070,98092,47.3141,-122.192
3327750020,98052,47.6889,-122.117
3330500075,98118,47.5532,-122.277
3331000035,98118,47.5532,-122.282
3331001995,98118,47.5503,-122.285
3336000052,98118,47.528,-122.269
3336000791,98118,47.5273,-122.265
3336001360,98118,47.5253,-122.266
3339400515,98092,47.3164,-122.199
3342100569,98056,47.5172,-122.208
3342102220,98056,47.5209,-122.205
3342104046,98056,47.5169,-122.209
3343300065,98056,47.5392,-122.186
3343300644,98056,47.5454,-122.192
3343900781,98056,47.5164,-122.189
3343901403,98056,47.5164,-122.19
3343901408,98056,47.5164,-122.19
3343902281,98056,47.5135,-122.193
3343903647,98056,47.5133,-122.196
3344500183,98056,47.511,-122.197
3345100286,98056,47.5221,-122.178
3345700215,98056,47.5241,-122.193
3348401095,98178,47.4958,-122.265
3348401490,98178,47.4989,-122.265
3348401584,98178,47.4999,-122.268
3352401037,98178,47.5003,-122.26
3353400435,98001,47.2639,-122.252
3361400980,98168,47.5,-122.317
3361401210,98168,47.4989,-122.317
3362401761,98103,47.68,-122.348
3363400655,98103,47.6809,-122.351
3363900155,98103,47.6801,-122.354
3370000150,98038,47.3552,-122.063
3374300070,98034,47.7197,-122.173
3375300150,98003,47.3186,-122.331
3376600010,98008,47.6224,-122.109
3389900965,98116,47.5622,-122.392
3390600025,98106,47.5331,-122.365
3392100140,98003,47.3262,-122.334
3392500060,98188,47.4435,-122.279
3395000070,98004,47.6444,-122.22
3395040440,98108,47.5434,-122.293
3395800305,98146,47.4829,-122.341
3395800455,98146,47.4839,-122.34
3396830020,98052,47.7155,-122.104
3396830310,98052,47.7177,-122.104
3398800055,98102,47.6338,-122.319
3413700130,98177,47.7027,-122.359
3416600111,98144,47.6012,-122.291
3416600490,98144,47.6004,-122.292
3422059208,98042,47.346,-122.157
3423049209,98188,47.4369,-122.272
3423049311,98188,47.4401,-122.279
3423059081,98058,47.4305,-122.157
3423600060,98115,47.6754,-122.3
3423600065,98115,47.6756,-122.3
3424069076,98027,47.5289,-122.03
3424069154,98027,47.5289,-122.028
3424069215,98027,47.52,-122.03
3425079088,98014,47.6087,-121.895
3426049153,98115,47.6968,-122.279
3432500215,98155,47.7451,-122.313
3432500705,98155,47.7456,-122.315
3432501415,98155,47.7479,-122.318
3438500625,98106,47.5515,-122.357
3438500781,98106,47.5508,-122.355
3438500880,98106,47.5495,-122.357
3438501020,98106,47.5499,-122.36
3438502668,98106,47.5417,-122.357
3438503014,98106,47.5404,-122.352
3438503021,98106,47.5399,-122.352
3438503230,98106,47.5374,-122.357
3445400120,98118,47.5506,-122.29
3447000030,98006,47.5718,-122.127
3447000090,98006,47.5716,-122.128
3448000410,98125,47.7173,-122.299
3448000542,98125,47.7167,-122.298
3448720020,98059,47.491,-122.15
3448900290,98056,47.5135,-122.169
3449500050,98056,47.5073,-122.172
3449850050,98056,47.5065,-122.171
3449900030,98059,47.4981,-122.162
3449900090,98059,47.4977,-122.163
3450300270,98059,47.5008,-122.162
3450300280,98059,47.5004,-122.162
3454000060,98103,47.6636,-122.33
3454800060,98168,47.4965,-122.303
3459000050,98155,47.7735,-122.273
3459100300,98155,47.7743,-122.27
3501600135,98117,47.6933,-122.361
3501600235,98117,47.6926,-122.363
3508100161,98116,47.5821,-122.401
3523059056,98058,47.441,-122.125
3523069008,98038,47.4375,-122.008
3523069060,98038,47.4379,-122.011
3523089019,98045,47.4398,-121.738
3524039202,98136,47.5257,-122.382
3524039228,98136,47.5314,-122.392
3528900060,98109,47.6403,-122.35
3529000880,98029,47.5641,-122.012
3530200160,98077,47.7674,-122.086
3546000490,98030,47.3569,-122.175
3558000170,98038,47.3795,-122.023
3558900450,98034,47.7087,-122.198
3558900580,98034,47.7089,-122.201
3558910570,98034,47.7096,-122.202
3566800485,98117,47.6923,-122.392
3574750020,98028,47.7352,-122.223
3574800010,98034,47.733,-122.22
3574800520,98034,47.7319,-122.224
3574801310,98034,47.7305,-122.225
3574801500,98034,47.7315,-122.224
3574801510,98034,47.7314,-122.225
3575302345,98074,47.6225,-122.064
3577300040,98028,47.7478,-122.247
3578400910,98074,47.6224,-122.045
3578401210,98074,47.6204,-122.044
3578600062,98028,47.7439,-122.228
3579000370,98028,47.7466,-122.249
3579700080,98028,47.7333,-122.246
3581100330,98034,47.7292,-122.231
3583300135,98028,47.7433,-122.259
3585900460,98177,47.7599,-122.375
3585900785,98177,47.7635,-122.377
3592500340,98112,47.6348,-122.301
3592500800,98112,47.6341,-122.304
3598600088,98168,47.4759,-122.299
3600600065,98198,47.3855,-122.302
3601200017,98198,47.3828,-122.302
3616600250,98177,47.724,-122.373
3619600132,98177,47.7235,-122.369
3621059043,98092,47.2582,-122.113
3621059048,98092,47.2618,-122.12
3622059180,98042,47.3491,-122.113
3622069103,98010,47.3538,-121.986
3622069122,98010,47.3552,-121.99
3623029045,98070,47.4464,-122.497
3623059027,98058,47.442,-122.105
3624039111,98106,47.5308,-122.361
3625049079,98039,47.616,-122.239
3625700010,98040,47.5309,-122.228
3626039250,98103,47.698,-122.357
3629800100,98029,47.5476,-122.012
3629830050,98029,47.547,-122.01
3629870200,98029,47.5489,-122.006
3629910210,98029,47.5494,-121.994
3629910240,98029,47.5493,-121.993
3629920630,98029,47.5453,-121.996
3629920860,98029,47.5449,-121.995
3629960060,98029,47.5477,-122.003
3629960590,98029,47.5476,-122.005
3629970130,98029,47.5527,-121.992
3629990110,98029,47.5493,-121.998
3629990180,98029,47.5493,-121.999
3630020090,98029,47.5464,-121.999
3630030010,98029,47.5499,-121.998
3630050180,98029,47.5475,-121.999
3630130010,98029,47.5482,-121.996
3630180240,98027,47.5396,-121.998
3630200340,98027,47.5408,-121.994
3630200960,98029,47.5408,-121.992
3630240020,98027,47.5445,-122.014
3644100086,98144,47.5917,-122.295
3645100280,98133,47.7067,-122.352
3649100586,98028,47.7344,-122.246
3658700690,98115,47.679,-122.315
3663000070,98072,47.7529,-122.116
3693901105,98117,47.6775,-122.398
3693901720,98117,47.6771,-122.397
3705000060,98042,47.4203,-122.157
3709600180,98058,47.4324,-122.185
3715500170,98034,47.725,-122.174
3720800070,98102,47.6448,-122.317
3744000040,98038,47.3552,-122.023
3747600050,98002,47.3065,-122.219
3750606890,98001,47.2589,-122.279
3751600030,98001,47.2997,-122.269
3751600146,98001,47.2972,-122.267
3751600457,98001,47.2924,-122.271
3751600784,98001,47.2911,-122.266
3751606606,98001,47.2741,-122.266
3754501205,98034,47.7049,-122.224
3755000060,98034,47.7267,-122.227
3755500080,98033,47.7016,-122.199
3756500180,98034,47.7155,-122.194
3758900023,98033,47.699,-122.207
3759500006,98033,47.6988,-122.202
3760500455,98034,47.6996,-122.229
3760500475,98034,47.7004,-122.229
3761100240,98034,47.7019,-122.243
3761700067,98034,47.7212,-122.26
3762900010,98034,47.7078,-122.234
3763300040,98034,47.7167,-122.233
3764500180,98033,47.6943,-122.19
3764500230,98033,47.6947,-122.19
3764800630,98034,47.7328,-122.201
3768000030,98034,47.7317,-122.231
3782400040,98019,47.7341,-121.981
3782760040,98019,47.7348,-121.966
3783100080,98042,47.3585,-122.067
3787000120,98034,47.7281,-122.168
3787000140,98034,47.7286,-122.168
3790700070,98030,47.3585,-122.191
3790700110,98030,47.3582,-122.191
3793500510,98038,47.367,-122.031
3793500730,98038,47.3655,-122.028
3793501400,98038,47.369,-122.032
3797000680,98103,47.6857,-122.349
3797001702,98103,47.6846,-122.349
3797001815,98103,47.6842,-122.348
3797002575,98103,47.6835,-122.347
3798000130,98011,47.7633,-122.199
