id,date,price
2421059017,20140523T000000,549900
2422049107,20140508T000000,350000
2423020010,20150316T000000,525000
2423069170,20140603T000000,770000
2424059035,20140820T000000,768000
2424059174,20150508T000000,2.00E+06
2424400130,20140518T000000,352500
2425069069,20140527T000000,587000
2426049078,20140716T000000,443000
2426049180,20141014T000000,515100
2428100130,20141210T000000,834538
2436200320,20150421T000000,577000
2436700315,20141014T000000,441500
2436700625,20150417T000000,590000
2451000070,20150402T000000,1.40E+06
2461900375,20150414T000000,685000
2461900492,20140511T000000,368000
2461900609,20140717T000000,346100
2461900945,20150421T000000,438000
2472930270,20140905T000000,485000
2472950160,20140617T000000,229950
2472950170,20150507T000000,365000
2473250850,20140716T000000,318500
2473251180,20141217T000000,255000
2473370050,20140604T000000,327500
2473380920,20140813T000000,206325
2473390440,20141202T000000,340000
2473400290,20150126T000000,285000
2473411130,20150416T000000,333000
2473440070,20150320T000000,270000
2473450870,20141006T000000,325000
2473480310,20140918T000000,365000
2473500110,20150112T000000,419950
2473510260,20140623T000000,460000
2473530150,20150323T000000,412950
2474300050,20140722T000000,740000
2474400300,20150506T000000,320000
2475900850,20141010T000000,212000
2481630290,20140626T000000,879000
2483200010,20141007T000000,690000
2483700095,20141106T000000,560000
2484700145,20141229T000000,559000
2484700155,20141014T000000,705000
2485000100,20140529T000000,685000
2487200938,20141126T000000,815000
2490200220,20150302T000000,515000
2490200620,20140811T000000,535000
2491200955,20141229T000000,530000
2493200235,20150311T000000,370000
2493200455,20141021T000000,290000
2516000475,20140929T000000,455000
2516000486,20140701T000000,402500
2517000600,20150128T000000,315000
2517101200,20140707T000000,300000
2523039054,20150210T000000,1.12E+06
2523069192,20140708T000000,1.05E+06
2524049250,20140921T000000,1.18E+06
2525000510,20141106T000000,328000
2525049086,20141003T000000,2.72E+06
2525049263,20140709T000000,2.68E+06
2525300480,20150304T000000,224975
2525300540,20141114T000000,185000
2525310220,20141016T000000,242050
2538410140,20140808T000000,330000
2545900050,20140509T000000,234950
2546500020,20140618T000000,295000
2553300270,20141105T000000,649000
2556500040,20150106T000000,320000
2558160220,20141210T000000,385000
2558630350,20150321T000000,462000
2558650200,20140916T000000,419950
2558700220,20140721T000000,503000
2560801222,20140618T000000,180000
2560803085,20140925T000000,230000
2560805440,20150129T000000,283500
2561340020,20140804T000000,325000
2561360210,20140603T000000,562100
2568800121,20140911T000000,512500
2569600150,20141103T000000,235000
2570300130,20150317T000000,414999
2574900080,20140513T000000,1.55E+06
2579500101,20150421T000000,1.39E+06
2579500110,20140701T000000,2.37E+06
2581300010,20140609T000000,1.35E+06
2591720070,20140502T000000,482000
2591730230,20140912T000000,250000
2591780180,20140813T000000,365000
2591820080,20141103T000000,435000
2595300155,20150224T000000,565000
2597000130,20150430T000000,570000
2597000130,20150430T000000,570000
2597150270,20150406T000000,312000
2597300020,20141113T000000,725000
2597450120,20150312T000000,965000
2597460090,20150316T000000,1.20E+06
2597520090,20140622T000000,810000
2597550090,20140905T000000,455000
2597650240,20141023T000000,520000
2597670470,20140813T000000,330000
2597710450,20150304T000000,365000
2599000130,20140716T000000,247200
2600000050,20140827T000000,690000
2600010070,20150414T000000,998000
2600110250,20150430T000000,840000
2600140120,20140812T000000,946000
2607730110,20140707T000000,391500
2607760890,20140603T000000,471000
2617900035,20141201T000000,1.52E+06
2619920010,20140703T000000,815000
2619950060,20140909T000000,465000
2619950400,20140714T000000,396800
2620069113,20140902T000000,380000
2621400080,20150128T000000,275000
2621700010,20140508T000000,569000
2621750350,20150326T000000,358500
2622029072,20141001T000000,520000
2622049052,20140516T000000,400000
2623029078,20140603T000000,-437000
2623039019,20140508T000000,988500
2624049073,20140729T000000,360000
2625059301,20150324T000000,760000
2629600016,20150410T000000,625500
2636900126,20150312T000000,365000
2641800015,20141124T000000,158800
2652500740,20140618T000000,855000
2652500795,20140609T000000,980000
2660500095,20150506T000000,715000
2663000050,20140926T000000,525000
2663000345,20150408T000000,1.20E+06
2675600028,20150226T000000,615000
2705600067,20150323T000000,539950
2705600068,20150327T000000,539950
2708100130,20150503T000000,550000
2710600080,20140825T000000,525000
2719100042,20140623T000000,458500
2721600125,20150205T000000,1.18E+06
2723069129,20150506T000000,427000
2724069117,20141114T000000,380000
2724089019,20140523T000000,527550
2724200705,20141212T000000,95000
2725069157,20140613T000000,883000
2725069162,20140815T000000,772000
2726049034,20141110T000000,2.00E+06
2726049164,20140605T000000,547000
2726059144,20150410T000000,1.04E+06
2731600080,20150422T000000,454000
2734100835,20150303T000000,90000
2738600140,20140502T000000,499950
2738600220,20140804T000000,451000
2738640310,20150409T000000,680000
2739200040,20140924T000000,302000
2742100016,20150416T000000,260000
2742100152,20141013T000000,491000
2754700035,20141125T000000,925000
2755200040,20140712T000000,492000
2759800110,20141031T000000,485000
2767600150,20140519T000000,477000
2767600920,20141027T000000,465000
2767601085,20150126T000000,733000
2767601375,20140821T000000,505000
2767602141,20141222T000000,650000
2767602356,20150126T000000,675000
2767602645,20141110T000000,507000
2767603505,20140507T000000,519950
2767603608,20141002T000000,405000
2767603753,20140829T000000,548000
2767603962,20150414T000000,462550
2767604724,20141015T000000,505000
2767704302,20150410T000000,422250
2767800065,20150129T000000,429000
2768100545,20140908T000000,499000
2768100690,20150423T000000,513000
2768200090,20150317T000000,890000
2768200209,20141006T000000,529950
2768200213,20140724T000000,529000
2768301482,20140821T000000,490000
2769600480,20150430T000000,600000
2770600853,20140612T000000,585000
2770601677,20150422T000000,494000
2770601800,20141024T000000,525000
2770602170,20150422T000000,375000
2770602335,20150407T000000,615000
2770605175,20150227T000000,620047
2770606685,20140813T000000,470000
2770606822,20140820T000000,417000
2771101251,20150326T000000,395000
2771101963,20140611T000000,386000
2771104010,20140605T000000,529999
2771104965,20150130T000000,825000
2771600350,20140506T000000,575000
2771602427,20140508T000000,438000
2771602450,20140826T000000,370000
2771604190,20140617T000000,824000
2771604640,20150313T000000,700000
2781200010,20141010T000000,419000
2781200090,20140708T000000,410000
2781250110,20150428T000000,360000
2781260370,20150128T000000,398000
2782100260,20150303T000000,647000
2783100160,20140515T000000,375000
2787250080,20150327T000000,535000
2787250240,20150421T000000,564500
2787311110,20140902T000000,273148
2787311190,20141114T000000,252500
2787320430,20140618T000000,264000
2787460120,20140516T000000,249000
2787720140,20150407T000000,416000
2788500090,20141219T000000,309000
2790400380,20141201T000000,560000
2791500280,20141119T000000,246000
2807100156,20140703T000000,295950
2810600210,20150422T000000,520000
2815600305,20150422T000000,695000
2817100430,20150511T000000,389000
2818100060,20140520T000000,1.28E+06
2821049082,20150212T000000,225000
2822049148,20140918T000000,217000
2822059091,20150218T000000,213500
2822069080,20141121T000000,390000
2825079001,20140814T000000,800000
2826079145,20140814T000000,655000
2827100075,20140727T000000,286308
2838000130,20150213T000000,722000
2841500010,20140924T000000,390000
2856100935,20140923T000000,1.08E+06
2856101290,20140924T000000,425000
2862100205,20140930T000000,469950
2868300061,20140918T000000,272000
2872100345,20140530T000000,919204
2872900010,20150414T000000,382500
2872900390,20140814T000000,507000
2877103070,20150223T000000,775000
2878600655,20140718T000000,665000
2881700046,20140610T000000,310000
2883200524,20140512T000000,635000
2883200775,20141113T000000,799000
2883201055,20140910T000000,875000
2887700995,20140508T000000,530000
2887702070,20141022T000000,490000
2887950020,20140625T000000,280000
2891000750,20140821T000000,222000
2892600056,20150106T000000,216000
2892700041,20150128T000000,238000
2895600420,20150421T000000,384500
2895730070,20140620T000000,925000
2895800710,20141202T000000,267800
2895800770,20150408T000000,258800
2895800780,20150401T000000,279800
2896310420,20150219T000000,615000
2896400300,20150319T000000,435000
2902200015,20150106T000000,700000
2911700020,20140721T000000,1.48E+06
2915200210,20141205T000000,500000
2916200138,20150202T000000,375000
2916620240,20140618T000000,264950
2917200615,20150325T000000,486700
2919201095,20150327T000000,540000
2921049121,20140516T000000,306500
2922069134,20140829T000000,585000
2922701175,20140919T000000,535000
2922703235,20141119T000000,290000
2923049393,20140813T000000,278000
2923059064,20150217T000000,199000
2923501130,20140722T000000,588000
2924079034,20140925T000000,332220
2924079044,20140723T000000,865000
2925059260,20150506T000000,800000
2925059294,20150327T000000,860000
2926049382,20141208T000000,650000
2929600035,20140627T000000,410000
2937300540,20141016T000000,989990
2938200170,20150320T000000,265000
2944010240,20140908T000000,988000
2944500340,20140721T000000,315000
2946000912,20140923T000000,212500
2946001950,20150505T000000,248000
2953000090,20141202T000000,244900
2960900045,20140718T000000,605000
2968800645,20150428T000000,215000
2968800825,20150323T000000,300000
2968801075,20140922T000000,320600
2968801240,20140512T000000,211000
2968801605,20140902T000000,285000
2970800130,20141009T000000,215000
2972300140,20140821T000000,352500
2979800845,20140524T000000,501000
2979801095,20141209T000000,495800
2991000220,20150317T000000,330000
2997800015,20150407T000000,500000
2998300075,20150127T000000,857500
3013300510,20150506T000000,389950
3021049140,20150325T000000,300000
3021059244,20140814T000000,249950
3022059066,20150130T000000,472500
3022079094,20141006T000000,675000
3024089049,20140609T000000,280000
3025059093,20140729T000000,3.10E+06
3026059362,20141031T000000,499000
3031200165,20140611T000000,262500
3031200230,20150226T000000,350000
3034200247,20150206T000000,360000
3037200045,20141113T000000,600000
3052700695,20140507T000000,575000
3052701135,20140626T000000,626000
3076500830,20141029T000000,385195
3080000040,20140515T000000,495000
3083000365,20150508T000000,330000
3101500010,20150420T000000,320000
3101500090,20141017T000000,400000
3102700160,20140925T000000,344900
3121500330,20150323T000000,750000
3122069029,20140619T000000,120000
3123039042,20141223T000000,383000
3123039089,20140715T000000,252000
3123039171,20140805T000000,495000
3124049196,20141107T000000,3300000000
3126049415,20150407T000000,388000
3126049500,20140522T000000,359000
3126049517,20140508T000000,413450
3131200640,20150427T000000,700000
3131201310,20140930T000000,525000
3131201320,20140822T000000,733000
3131201563,20140625T000000,435000
3141600210,20140619T000000,186000
3142600130,20140617T000000,667500
3157600340,20140917T000000,315000
3158500250,20140514T000000,317000
3179100435,20140715T000000,641000
3179101945,20140715T000000,864000
3182100105,20141209T000000,592500
3188100105,20141107T000000,650000
3191000030,20140619T000000,489950
3192000085,20140807T000000,180000
3204300090,20141110T000000,640000
3204300860,20140723T000000,820000
3204400030,20140702T000000,255000
3204500340,20141219T000000,179500
3204800040,20141103T000000,431000
3204800330,20140625T000000,410000
3204930170,20141106T000000,680000
3205000310,20141121T000000,345000
3205100110,20150421T000000,379600
3205200430,20150415T000000,423000
3205400140,20140630T000000,385000
3210200395,20140822T000000,279900
3210700170,20141202T000000,650000
3210700380,20140916T000000,640000
3211000170,20140922T000000,255000
3211100240,20140529T000000,349000
3211230080,20140728T000000,424000
3211290370,20140605T000000,463000
3211600650,20140722T000000,275000
3213200180,20150505T000000,700180
3222049112,20150507T000000,449900
3222049159,20141201T000000,799000
3222059187,20140528T000000,460000
3222069151,20141110T000000,338950
3222079136,20140818T000000,213000
3223039010,20140804T000000,260000
3223039181,20140609T000000,585000
3223049158,20150417T000000,222200
3223059303,20150116T000000,790000
3224059107,20150508T000000,649500
3224069026,20140520T000000,330000
3224600310,20141030T000000,685100
3225069301,20140612T000000,1.23E+06
3226049054,20141003T000000,526500
3226049565,20140711T000000,504600
3226059128,20140618T000000,850000
3226079091,20140912T000000,755000
3241600027,20141006T000000,390000
3241600150,20140505T000000,287000
3243200310,20140520T000000,300000
3244500078,20140822T000000,600000
3260000300,20141118T000000,850000
3260100330,20140528T000000,600000
3260350090,20141112T000000,701000
3260570260,20141204T000000,550000
3260810110,20140825T000000,338000
3262300555,20140708T000000,2.46E+06
3265300410,20150506T000000,370000
3268000040,20140628T000000,339900
3271301175,20140815T000000,661000
3271800910,20140701T000000,1.36E+06
3274850130,20141203T000000,392000
3275330120,20140814T000000,309900
3275730110,20140908T000000,425000
3275850020,20150413T000000,781000
3275850190,20140905T000000,700000
3275870080,20141212T000000,765000
3275880100,20141113T000000,700000
3275890310,20150212T000000,677100
3275910020,20150213T000000,340000
3276930370,20140708T000000,645000
3276930420,20140912T000000,585000
3277801417,20140516T000000,341000
3277801431,20140827T000000,268500
3278606110,20150108T000000,375000
3286800370,20150206T000000,590000
3288300920,20150421T000000,463000
3288301410,20140911T000000,475000
3290800215,20140730T000000,535000
3291800140,20141107T000000,230000
3294700320,20150331T000000,325000
3294700421,20150225T000000,389000
3295450050,20150109T000000,322000
3295730050,20141001T000000,569000
3296900130,20141007T000000,518000
3297700100,20140903T000000,577000
3298600340,20140905T000000,400000
3298700156,20140610T000000,310000
3298700302,20141212T000000,287000
3298700305,20141229T000000,271000
3298700671,20140731T000000,260000
3300700480,20140820T000000,330000
3300701285,20140730T000000,452000
3300760020,20140826T000000,595000
3303230110,20140804T000000,424000
3303860130,20141203T000000,455000
3303860160,20150224T000000,430000
3303960060,20140619T000000,1.07E+06
3303980140,20150402T000000,1.15E+06
3303990410,20141111T000000,1.10E+06
3304300380,20150108T000000,600000
3305100230,20140618T000000,820000
3319500922,20150421T000000,345000
3320000222,20140827T000000,388500
3320000810,20150224T000000,380000
3321069006,20141231T000000,905000
3326059253,20150330T000000,815000
3326059254,20141124T000000,720000
3326069026,20150401T000000,600000
3327000070,20150420T000000,185000000
3327750020,20140909T000000,347000
3330500075,20150424T000000,465000
3331000035,20140527T000000,495000
3331001995,20150123T000000,509990
3336000052,20141022T000000,221000
3336000791,20150407T000000,325000
3336001360,20140826T000000,254000
3339400515,20150113T000000,667000
3342100569,20140813T000000,950000
3342102220,20140806T000000,327000
3342104046,20140708T000000,1.57E+06
3343300065,20140902T000000,515000
3343300644,20150511T000000,343000
3343900781,20141027T000000,299000
3343901403,20141216T000000,635000
3343901408,20150128T000000,569888
3343902281,20150505T000000,310000
3343903647,20141028T000000,436300
3344500183,20150128T000000,375000
3345100286,20150219T000000,560000
3345700215,20140620T000000,595000
3348401095,20150427T000000,210000
3348401490,20140630T000000,265000
3348401584,20140821T000000,210000
3352401037,20150108T000000,224000
3353400435,20140721T000000,230000
3361400980,20150512T000000,135000
3361401210,20141231T000000,209000
3362401761,20150225T000000,450000
3363400655,20140724T000000,549000
3363900155,20141209T000000,470000
3370000150,20140804T000000,440000
3374300070,20140623T000000,334000
3375300150,20141218T000000,258500
3376600010,20141201T000000,555000
3389900965,20140827T000000,625000
3390600025,20140529T000000,450000
3392100140,20150106T000000,215000
3392500060,20140904T000000,368000
3395000070,20140927T000000,1.54E+06
3395040440,20150327T000000,330000
3395800305,20140605T000000,270000
3395800455,20140625T000000,150000
3396830020,20141009T000000,424000
3396830310,20150407T000000,729000
3398800055,20141119T000000,2.40E+06
3413700130,20140625T000000,425000
3416600111,20150323T000000,545000
3416600490,20140731T000000,675000
3422059208,20150511T000000,390000
3423049209,20150318T000000,200450
3423049311,20141017T000000,216000
3423059081,20141009T000000,151600
3423600060,20141202T000000,665000
3423600065,20140604T000000,540000
3424069076,20141013T000000,360000
3424069154,20140624T000000,362500
3424069215,20150217T000000,396480
3425079088,20140819T000000,509950
3426049153,20141110T000000,438200
3432500215,20140610T000000,345000
3432500705,20141021T000000,410000
3432501415,20140714T000000,265000
3438500625,20140519T000000,210000
3438500781,20140812T000000,330000
3438500880,20150430T000000,325000
3438501020,20141105T000000,308500
3438502668,20140829T000000,194000
3438503014,20141020T000000,230000
3438503021,20141105T000000,443000
3438503230,20141030T000000,395000
3445400120,20140725T000000,267500
3447000030,20150401T000000,510000
3447000090,20150428T000000,653000
3448000410,20140513T000000,354901
3448000542,20140811T000000,290000
3448720020,20140613T000000,385000
3448900290,20140828T000000,636230
3449500050,20141015T000000,505000
3449850050,20140620T000000,420000
3449900030,20140911T000000,423000
3449900090,20150410T000000,454200
3450300270,20150403T000000,268000
3450300280,20150225T000000,460000
3454000060,20140722T000000,1.00E+06
3454800060,20150108T000000,171800
3459000050,20140610T000000,470000
3459100300,20140617T000000,405000
3501600135,20140707T000000,437500
3501600235,20140505T000000,585000
3508100161,20150327T000000,500000
3523059056,20140618T000000,365000
3523069008,20150505T000000,890000
3523069060,20141107T000000,290000
3523089019,20140519T000000,480000
3524039202,20150420T000000,1.07E+06
3524039228,20140723T000000,394000
3528900060,20140626T000000,1.15E+06
3529000880,20150309T000000,610000
3530200160,20140603T000000,654950
3546000490,20141007T000000,290000
3558000170,20140711T000000,329950
3558900450,20140711T000000,530000
3558900580,20140922T000000,470000
3558910570,20150116T000000,450000
3566800485,20150223T000000,649950
3574750020,20140625T000000,594000
3574800010,20150428T000000,485000
3574800520,20140620T000000,441000
3574801310,20141216T000000,434000
3574801500,20140926T000000,490000
3574801510,20140813T000000,442573
3575302345,20141208T000000,508500
3577300040,20150430T000000,510000
3578400910,20150316T000000,400000
3578401210,20141218T000000,557000
3578600062,20140512T000000,270000
3579000370,20150320T000000,-448500
3579700080,20140905T000000,383000
3581100330,20140804T000000,375000
3583300135,20140513T000000,460000
3585900460,20150501T000000,1.06E+06
3585900785,20140514T000000,930000
3592500340,20150313T000000,1.10E+06
3592500800,20141018T000000,1.85E+06
3598600088,20150109T000000,311000
3600600065,20140820T000000,279950
3601200017,20140702T000000,175000
3616600250,20140527T000000,1.60E+06
3619600132,20140915T000000,635000
3621059043,20140527T000000,293000
3621059048,20141010T000000,395000
3622059180,20140703T000000,390000
3622069103,20150123T000000,760000
3622069122,20140903T000000,665000
3623029045,20140925T000000,482000
3623059027,20141022T000000,200000
3624039111,20150429T000000,215000
3625049079,20140801T000000,1.35E+06
3625700010,20140506T000000,1.87E+06
3626039250,20150428T000000,283000
3629800100,20141028T000000,520000
3629830050,20141001T000000,620000
3629870200,20150306T000000,550000
3629910210,20141103T000000,699950
3629910240,20140505T000000,705380
3629920630,20150325T000000,638000
3629920860,20150105T000000,729000
3629960060,20140904T000000,362000
3629960590,20150407T000000,376000
3629970130,20140710T000000,735000
3629990110,20140611T000000,475000
3629990180,20140805T000000,535000
3630020090,20150504T000000,454280
3630030010,20140926T000000,541000
3630050180,20140926T000000,360000
3630130010,20140714T000000,650000
3630180240,20140711T000000,808900
3630200340,20141001T000000,1.26E+06
3630200960,20140826T000000,1.06E+06
3630240020,20140521T000000,556000
3644100086,20140505T000000,340000
3645100280,20140613T000000,385000
3649100586,20140829T000000,483000
3658700690,20150327T000000,480000
3663000070,20140708T000000,600000
3693901105,20141020T000000,630000
3693901720,20140701T000000,535000
3705000060,20140604T000000,270000
3709600180,20140526T000000,346000
3715500170,20140623T000000,442500
3720800070,20150127T000000,1.10E+06
3744000040,20140722T000000,518380
3747600050,20141105T000000,319450
3750606890,20140626T000000,220000
3751600030,20140717T000000,100000
3751600146,20141023T000000,166000
3751600457,20140813T000000,299000
3751600784,20150403T000000,331210
3751606606,20140717T000000,262500
3754501205,20150429T000000,1.09E+06
3755000060,20140930T000000,315500
3755500080,20140606T000000,510000
3756500180,20141208T000000,475000
3758900023,20140521T000000,1.13E+06
3759500006,20141014T000000,610000
3760500455,20150224T000000,1.45E+06
3760500475,20141106T000000,926500
3761100240,20141027T000000,901000
3761700067,20150306T000000,959000
3762900010,20140715T000000,473000
3763300040,20141027T000000,400000
3764500180,20150124T000000,615000
3764500230,20140821T000000,661000
3764800630,20140825T000000,290000
3768000030,20140714T000000,325000
3782400040,20150508T000000,396000
3782760040,20140603T000000,402500
3783100080,20140604T000000,261000
3787000120,20150122T000000,577000
3787000140,20140901T000000,450000
3790700070,20141121T000000,302500
3790700110,20141201T000000,225000
3793500510,20150502T000000,422000
3793500730,20140627T000000,394000
3793501400,20140820T000000,397000
3797000680,20141125T000000,549000
3797001702,20141216T000000,1.07E+06
3797001815,20150217T000000,532500
3797002575,20141010T000000,605000
3798000130,20140725T000000,468000
3811300090,20140724T000000,325000
3814700200,20141120T000000,329000
3814800300,20140811T000000,386000
3818400050,20150406T000000,500000
3818400110,20140826T000000,520000
3820350050,20141024T000000,330000
3822200105,20140923T000000,380000
3824100020,20150203T000000,335000
3824100166,20141122T000000,385000
3825500020,20150218T000000,550000
3826000560,20141002T000000,173000
3826000735,20140626T000000,202000
3826500170,20141111T000000,283000
3830620710,20140613T000000,206135
3831000010,20140806T000000,235000
3831250130,20140825T000000,370000
3832080610,20150406T000000,270000
3832150190,20140520T000000,263000
3832300090,20140709T000000,215000
3832710680,20140721T000000,215000
3834500195,20140707T000000,527000
3835500195,20140618T000000,4.49E+06
3840700455,20140523T000000,410000
3840700593,20150406T000000,345000
3841600220,20140715T000000,282500
3845100160,20140620T000000,339990
3852900026,20140801T000000,499950
3856902250,20150105T000000,593500
3856904610,20141002T000000,485000
3856904655,20150329T000000,667750
3860400100,20141121T000000,950000
3862710200,20140925T000000,414000
3862710210,20140520T000000,409316
3867400175,20150224T000000,850000
3869900146,20141030T000000,306500
3869900162,20140904T000000,335000
3874400380,20150316T000000,445000
3876000970,20140806T000000,429300
3876100310,20140711T000000,405000
3876200100,20140710T000000,439000
3876200350,20140814T000000,423000
3876301140,20141105T000000,575000
3876310300,20140606T000000,525000
3876311180,20140904T000000,373000
3876312570,20140811T000000,350500
3876590090,20140909T000000,374500
3879901290,20150401T000000,874000
3880900236,20140822T000000,455000
3882320010,20141126T000000,565000
3885801970,20140812T000000,785000
3885804305,20140911T000000,949000
3885805325,20140731T000000,710000
3885805640,20140704T000000,625000
3885806565,20150130T000000,1.34E+06
3886000010,20140821T000000,487000
3886902445,20150316T000000,535000
3888100176,20150306T000000,500000
3893100456,20140813T000000,870000
3900100265,20150129T000000,625000
3904901520,20141030T000000,447000
3904910520,20140625T000000,505000
3904921070,20140812T000000,590000
3904960910,20140917T000000,635000
3904980320,20140923T000000,498688
3904980360,20150112T000000,495000
3905030330,20141008T000000,564800
3905081070,20140521T000000,535800
3905081530,20141007T000000,571500
3905090230,20150227T000000,612500
3905100310,20140625T000000,544000
3905120610,20140625T000000,578000
3908100020,20140803T000000,540000
3914000095,20140718T000000,430000
3915500045,20141114T000000,180000
3918400097,20141117T000000,567000
3935900232,20140929T000000,207000
3937900120,20141006T000000,400000
3943600140,20150302T000000,370000
3949600090,20141201T000000,335000
3955800080,20141229T000000,420000
3959400135,20140602T000000,380000
3959400345,20150311T000000,589500
3964400470,20140725T000000,500000
3971700390,20150406T000000,368888
3971700560,20150421T000000,392400
3971700937,20140827T000000,270000
3971700981,20141003T000000,415000
3971701455,20141003T000000,273000
3972900160,20150403T000000,190000
3990200020,20140908T000000,359000
3992700326,20140822T000000,380000
3995700220,20150317T000000,380000
3999200310,20140917T000000,674000
4006000281,20140729T000000,227000
4006000509,20140916T000000,333000
4006000571,20150312T000000,183750
4013200145,20141107T000000,429000
4014400190,20140714T000000,482000
4014400381,20140507T000000,495000
4019300680,20141231T000000,449000
4019300906,20140724T000000,685000
4019301500,20140828T000000,507000
4022900569,20141017T000000,405000
4022900652,20141118T000000,565000
4022906222,20141126T000000,469000
4023500352,20150217T000000,425000
4024100982,20150219T000000,383610
4024101421,20141202T000000,320000
4025300135,20150508T000000,451000
4025300285,20141029T000000,276693
4027700321,20141028T000000,420000
4027700466,20141219T000000,340500
4027700594,20141222T000000,520000
4027700795,20150318T000000,268300
4027701220,20140828T000000,259000
4028900048,20140821T000000,450000
4031000520,20141125T000000,227000
4036800770,20140917T000000,375000
4037000840,20150406T000000,554000
4037200665,20140813T000000,415950
4037500335,20140606T000000,455000
4037800015,20150123T000000,480000
4037800020,20141008T000000,497500
4038000055,20140812T000000,425000
4038300070,20141113T000000,400000
4038500210,20150422T000000,797000
4038700720,20140918T000000,525126
4039300140,20140625T000000,530000
4039300810,20141117T000000,427000
4039500390,20141017T000000,465000
4039700870,20150219T000000,1.16E+06
4039800080,20140529T000000,1.36E+06
4045500130,20140909T000000,154000
4045500715,20141217T000000,598800
4046600070,20140619T000000,805000
4046600320,20140826T000000,420000
4046700110,20150224T000000,323000
4047200065,20140623T000000,400000
4051150070,20141223T000000,250000
4054560140,20140926T000000,820000
4054560170,20140611T000000,875000
4058000010,20140509T000000,325000
4058200915,20140721T000000,324950
4058800215,20140528T000000,430000
4058801680,20140523T000000,300000
4059400190,20141017T000000,225000
4068300160,20150122T000000,263500
4070700290,20150226T000000,899000
4073200124,20150417T000000,305000
4077800017,20140813T000000,775000
4077800029,20141027T000000,630000
4077800455,20150326T000000,570000
4077800474,20141124T000000,571500
4083301645,20141024T000000,525000
4083304190,20140804T000000,680000
4083306175,20150401T000000,805000
4083306616,20150224T000000,450000
4083800555,20150326T000000,550000
4083802195,20150319T000000,578888
4099501215,20140603T000000,713250
4100500070,20140527T000000,1.71E+06
4101410050,20150421T000000,675000
4104910040,20140701T000000,548000
4107100204,20140821T000000,2.14E+06
4109600055,20141229T000000,614000
4109600195,20140718T000000,524000
4114601570,20141118T000000,3.60E+06
4123840310,20150106T000000,342500
4124000320,20150316T000000,335620
4128000020,20140613T000000,419000
4131900066,20140825T000000,3.10E+06
4136880140,20140522T000000,254500
4136890560,20150430T000000,346300
4137000070,20150410T000000,319950
4137000280,20150222T000000,264500
4137000590,20140717T000000,322500
4137020360,20140722T000000,265000
4139420190,20150512T000000,2.48E+06
4139420640,20141030T000000,1.79E+06
4139430250,20150330T000000,1.44E+06
4139440360,20140918T000000,850000
4139440730,20150225T000000,728935
4139440830,20140603T000000,960000
4139460290,20140828T000000,898000
4139480350,20150113T000000,1.69E+06
4139500080,20140718T000000,1.49E+06
4139660040,20141121T000000,760000
4139680070,20140617T000000,866059
4139900180,20150420T000000,2.34E+06
4139910160,20150401T000000,1.60E+06
4139910250,20150210T000000,1.53E+06
4140940150,20141002T000000,572000
4141000060,20141205T000000,1.23E+06
4141000490,20141021T000000,1.20E+06
4141010110,20140808T000000,1.70E+06
4141400030,20141201T000000,605000
4142450480,20140703T000000,288000
4151800375,20141204T000000,660000
4154302075,20150116T000000,200000
4157600120,20150422T000000,580000
4164100160,20140716T000000,450000
4167100240,20150310T000000,252000
4167300350,20140508T000000,258000
4172100200,20141121T000000,470000
4174600072,20141223T000000,539500
4178300080,20141212T000000,836000
4178300130,20150413T000000,950000
4178500100,20140723T000000,282500
4180300050,20140801T000000,400000
4187000660,20140618T000000,415000
4191400090,20150310T000000,525000
4191500130,20140728T000000,687500
4197400043,20150219T000000,330000
4202400078,20150428T000000,335000
4204400175,20150217T000000,439000
4206901505,20150326T000000,465000
4216500020,20141003T000000,718000
4217400185,20140603T000000,835000
4217400540,20140929T000000,815241
4217400680,20141006T000000,1.02E+06
4217401180,20140530T000000,1.37E+06
4217401240,20140717T000000,990000
4217402115,20150421T000000,3.65E+06
4217402162,20140725T000000,1.19E+06
4221250320,20141017T000000,570000
4222100280,20141205T000000,239999
4223000280,20141029T000000,221000
4229400015,20150507T000000,570000
4232400400,20140929T000000,1.26E+06
4232900250,20140710T000000,525000
4232901120,20140520T000000,792000
4232902595,20141114T000000,940000
4232902615,20150428T000000,819000
4233400400,20150414T000000,267000
4235400097,20141202T000000,443750
4235400186,20141124T000000,331000
4239400920,20140922T000000,149000
4249000100,20150414T000000,803000
4279200060,20141230T000000,420000
4298100060,20140509T000000,590000
4302200415,20141104T000000,339888
4302200695,20140828T000000,270000
4302201045,20140528T000000,150000
4302201085,20150506T000000,546940
4302700445,20140923T000000,335000
4305200070,20140922T000000,561000
4305600360,20150225T000000,500012
4307310400,20150409T000000,324500
4307320230,20141014T000000,345000
4309710250,20140505T000000,736500
4310701330,20150309T000000,415000
4310701575,20140610T000000,429000
4310702440,20141014T000000,355000
4310702787,20140717T000000,335000
4312700340,20150318T000000,178000
4315700390,20140630T000000,410000
4317700085,20150122T000000,535000
4319200620,20141015T000000,235000
4320200020,20140922T000000,715000
4322200220,20150421T000000,675000
4324200060,20150312T000000,249000
4324500180,20140926T000000,182000
4326000220,20141020T000000,321000
4337000160,20150127T000000,110000
4337600280,20140904T000000,229000
4338800170,20140507T000000,246000
4338800600,20140609T000000,235000
4345000170,20150504T000000,210000
4345300180,20150406T000000,269000
